Dataset Name,Image Name,Characteristics [Organism 1],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism 2],Term Source 2 REF,Term Source 2 Accession,Characteristics [Organism Part],Term Source 3 REF,Term Source 3 Accession,Material Type,Experimental Condition [Cell Type],Term Source 4 REF,Term Source 4 Accession,Comment [Cell Type Comments],Experimental Condition [Genotype],Experimental Condition [ID],Experimental Condition [Batch],Experimental Condition [ID_ns],Protocol - Treatment,Protocol - Image Acquisition and Feature Extraction ,Source Name,Assay Name,Comment [Gene Identifier 1],Comment [Gene Symbol 1],Comment [Gene Identifier 2],Comment [Gene Symbol 2],Comment [Gene Identifier 3],Comment [Gene Symbol 3],Comment [Gene Identifier 4],Comment [Gene Symbol 4],Comment [Gene Identifier 5],Comment [Gene Symbol 5],Comment [Gene Annotation Comments],Image File,Comment [Image File Path],Comment [Image File Type],Protocol - Data Analysis,Processed Data File
2020-09-15,Eran Hodis 2020-09-15-014.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTPA,EH 280-281 X4,L41,EH_280-281_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_280-281_X4_L41,EH_280-281_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,ENSG00000134982,APC,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-014.svs,2020-09-15\Eran Hodis 2020-09-15-014.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-014.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTPA,EH 280-281 X4,L41,EH_280-281_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_280-281_X4_L41,EH_280-281_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,ENSG00000134982,APC,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-014.svs,2020-09-15\Eran Hodis 2020-09-15-014.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-013.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTPA,EH 277-278 X4,L41,EH_277-278_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_277-278_X4_L41,EH_277-278_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,ENSG00000134982,APC,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-013.svs,2020-09-15\Eran Hodis 2020-09-15-013.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-013.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTPA,EH 277-278 X4,L41,EH_277-278_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_277-278_X4_L41,EH_277-278_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,ENSG00000134982,APC,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-013.svs,2020-09-15\Eran Hodis 2020-09-15-013.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-013.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBTPA,EH 277-278 X4,L41,EH_277-278_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_277-278_X4_L41,EH_277-278_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,ENSG00000171862,PTEN,ENSG00000134982,APC,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-013.svs,2020-09-15\Eran Hodis 2020-09-15-013.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-011.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 326-329 X4,L41,EH_326-329_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_326-329_X4_L41,EH_326-329_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-011.svs,2020-09-15\Eran Hodis 2020-09-15-011.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-011.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 326-329 X4,L41,EH_326-329_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_326-329_X4_L41,EH_326-329_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-011.svs,2020-09-15\Eran Hodis 2020-09-15-011.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-011.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 326-329 X4,L41,EH_326-329_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_326-329_X4_L41,EH_326-329_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-011.svs,2020-09-15\Eran Hodis 2020-09-15-011.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-010.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 107 XLR,L41,EH_107_XLR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_107_XLR_L41,EH_107_XLR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-010.svs,2020-09-15\Eran Hodis 2020-09-15-010.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-010.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 107 XLR,L41,EH_107_XLR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_107_XLR_L41,EH_107_XLR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-010.svs,2020-09-15\Eran Hodis 2020-09-15-010.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-010.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 107 XLR,L41,EH_107_XLR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_107_XLR_L41,EH_107_XLR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-010.svs,2020-09-15\Eran Hodis 2020-09-15-010.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-009.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 105 XLR,L41,EH_105_XLR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_105_XLR_L41,EH_105_XLR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-009.svs,2020-09-15\Eran Hodis 2020-09-15-009.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-009.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 105 XLR,L41,EH_105_XLR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_105_XLR_L41,EH_105_XLR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-009.svs,2020-09-15\Eran Hodis 2020-09-15-009.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-009.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 105 XLR,L41,EH_105_XLR,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_105_XLR_L41,EH_105_XLR,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-009.svs,2020-09-15\Eran Hodis 2020-09-15-009.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-008.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 215-222 X4,L41,EH_215-222_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_215-222_X4_L41,EH_215-222_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-008.svs,2020-09-15\Eran Hodis 2020-09-15-008.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-008.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 215-222 X4,L41,EH_215-222_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_215-222_X4_L41,EH_215-222_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-008.svs,2020-09-15\Eran Hodis 2020-09-15-008.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-008.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 215-222 X4,L41,EH_215-222_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_215-222_X4_L41,EH_215-222_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-008.svs,2020-09-15\Eran Hodis 2020-09-15-008.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-007.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 202-214 X4,L41,EH_202-214_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_202-214_X4_L41,EH_202-214_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-007.svs,2020-09-15\Eran Hodis 2020-09-15-007.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-007.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 202-214 X4,L41,EH_202-214_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_202-214_X4_L41,EH_202-214_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-007.svs,2020-09-15\Eran Hodis 2020-09-15-007.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-007.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 202-214 X4,L41,EH_202-214_X4,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_202-214_X4_L41,EH_202-214_X4,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-007.svs,2020-09-15\Eran Hodis 2020-09-15-007.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-006.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 218 XL,L41,EH_218_XL,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_218_XL_L41,EH_218_XL,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-006.svs,2020-09-15\Eran Hodis 2020-09-15-006.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-006.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 218 XL,L41,EH_218_XL,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_218_XL_L41,EH_218_XL,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-006.svs,2020-09-15\Eran Hodis 2020-09-15-006.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-006.svs [macro image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 218 XL,L41,EH_218_XL,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_218_XL_L41,EH_218_XL,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-006.svs,2020-09-15\Eran Hodis 2020-09-15-006.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-005.svs [0],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 212 XLR2,L41,EH_212_XLR2,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_212_XLR2_L41,EH_212_XLR2,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-005.svs,2020-09-15\Eran Hodis 2020-09-15-005.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
2020-09-15,Eran Hodis 2020-09-15-005.svs [label image],Homo sapiens,NCBITaxon,NCBITaxon_9606,Mus musculus,NCBITaxon,NCBITaxon_10090,Skin of body,UBERON,UBERON_0002097,Xenografts of cells from Homo sapiens into Mus musculus,Foreskin melanocyte,CL,CL_2000045,"Foreskin Neonatal Melanocytes, Genome Edited",CBT,EH 212 XLR2,L41,EH_212_XLR2,Intradermal injections into NSG mice (4-6 weeks old),Digital whole slide scanning,EH_212_XLR2_L41,EH_212_XLR2,ENSG00000147889,CDKN2A,ENSG00000157764,BRAF,ENSG00000164362,TERT,,,,,Ensembl GRCh38.p13,2020-09-15\Eran Hodis 2020-09-15-005.svs,2020-09-15\Eran Hodis 2020-09-15-005.svs,raw,"Ilastik was used to segment background versus tissue in each WSI, OpenSlide was used to partition each WSI into 2048x2048 pixel tiles, producing a total of 21,702 tiles (tiles not containing tissue were removed). Tiles constituted the input data for the neural network model, applied as described in Supplementary Material of Hodis*, Torlai Triglia* et al, 2022.",Hodis_TorlaiTriglia_final_file_df_merged_1004.csv
